user_id,item_id,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
1269,11,Ghost of Tsushima,37.0,Adults,49.0,Mobile,Yes,Rockstar Games,Take-Two Interactive,2019,Shooter,Yes,35.3,Ultra,Poor,Average,"Amazing game, but the graphics could be better.",Offline,5
1774,14,Half-Life: Alyx,30.5,Kids,55.17,Mobile,No,CD Projekt Red,Activision,2011,Party,Yes,8.5,High,Good,Poor,"Solid game, but the graphics could be better.",Offline,6
2925,12,Grand Theft Auto V,39.7,Teens,54.58,Nintendo Switch,No,Innersloth,Capcom,2019,Puzzle,Yes,36.4,High,Average,Average,"Great game, but too many bugs.",Offline,7
1167,25,Portal 2,42.2,Kids,54.8,PlayStation,No,Game Freak,Capcom,2010,Action,Yes,49.6,Ultra,Good,Average,"Amazing game, but the graphics could be better.",Offline,3
2549,3,Animal Crossing: New Horizons,35.2,Teens,56.35,Xbox,No,Valve,Activision,2021,Fighting,Yes,26.4,Ultra,Good,Average,"Great game, but too many bugs.",Online,3
1551,3,Animal Crossing: New Horizons,26.8,Teens,37.67,PC,No,Epic Games,Electronic Arts,2014,Sports,No,24.8,Low,Good,Average,"Solid game, but the gameplay is amazing.",Online,1
2141,34,Tekken 7,21.6,All Ages,34.02,Nintendo Switch,Yes,Bungie,Epic Games,2010,Puzzle,Yes,17.9,Ultra,Poor,Poor,"Amazing game, but the graphics could be better.",Online,3
1407,35,Tetris,23.3,Teens,35.8,Nintendo Switch,No,Bungie,Innersloth,2018,Adventure,Yes,24.3,Ultra,Poor,Poor,"Disappointing game, but the graphics could be better.",Online,5
1913,18,Kingdom Hearts III,27.4,Kids,48.67,Xbox,Yes,Epic Games,Electronic Arts,2023,Sports,Yes,13.6,Low,Excellent,Excellent,"Solid game, but the graphics could be better.",Online,3
2327,18,Kingdom Hearts III,18.7,Teens,34.32,Nintendo Switch,Yes,Bungie,Take-Two Interactive,2022,Adventure,No,10.5,Ultra,Average,Average,"Disappointing game, but the gameplay is amazing.",Online,6
1751,4,Bioshock Infinite,25.5,Teens,40.21,PC,Yes,Bungie,Take-Two Interactive,2021,Puzzle,Yes,15.3,High,Poor,Average,"Solid game, but the gameplay is amazing.",Online,8
621,19,League of Legends,23.0,Teens,30.2,Nintendo Switch,No,Nintendo,Valve,2018,Fighting,Yes,25.2,Ultra,Excellent,Good,"Amazing game, but the gameplay is amazing.",Online,5
1312,28,Sid Meier’s Civilization VI,20.9,Teens,30.88,Nintendo Switch,No,CD Projekt Red,Activision,2012,Fighting,Yes,18.3,Ultra,Good,Good,"Great game, but too many bugs.",Offline,4
2524,34,Tekken 7,26.5,All Ages,21.23,PC,No,Game Freak,Electronic Arts,2011,Fighting,Yes,52.6,Ultra,Average,Good,"Amazing game, but the gameplay is amazing.",Online,3
2930,27,Rocket League,38.0,All Ages,52.02,Xbox,No,CD Projekt Red,Take-Two Interactive,2011,Adventure,No,36.7,Medium,Average,Good,"Great game, but the gameplay is amazing.",Online,6
672,5,Call of Duty: Modern Warfare 2,32.7,Teens,42.31,Mobile,Yes,Epic Games,Innersloth,2012,RPG,Yes,41.0,Low,Excellent,Average,"Solid game, but too many bugs.",Offline,2
801,20,Mario Kart 8 Deluxe,35.3,Kids,48.23,PC,Yes,Valve,Square Enix,2018,Puzzle,Yes,43.5,High,Good,Good,"Disappointing game, but the graphics could be better.",Offline,4
171,16,Hitman 3,28.9,Adults,43.47,Xbox,Yes,Bungie,Nintendo,2023,Sports,No,30.3,Low,Poor,Poor,"Great game, but too many bugs.",Online,4
1549,28,Sid Meier’s Civilization VI,20.2,Kids,29.75,Xbox,No,Capcom,Nintendo,2012,Simulation,No,18.3,Medium,Poor,Poor,"Disappointing game, but the gameplay is amazing.",Offline,3
2420,12,Grand Theft Auto V,26.5,Kids,48.09,PC,Yes,EA Sports,Electronic Arts,2023,Puzzle,Yes,8.9,Low,Average,Excellent,"Amazing game, but too many bugs.",Offline,7
2780,4,Bioshock Infinite,25.9,Kids,34.4,Xbox,Yes,Rockstar Games,Nintendo,2020,Strategy,No,32.5,High,Poor,Good,"Great game, but the gameplay is amazing.",Online,4
1417,28,Sid Meier’s Civilization VI,30.9,All Ages,46.57,Xbox,Yes,Game Freak,Valve,2016,Sports,Yes,29.3,High,Poor,Excellent,"Great game, but the gameplay is amazing.",Online,6
1982,7,Cuphead,18.8,Teens,31.12,PC,No,Rockstar Games,Electronic Arts,2021,Action,Yes,14.3,Low,Poor,Poor,"Solid game, but the graphics could be better.",Offline,8
2233,1,1000-Piece Puzzle,30.3,All Ages,30.94,Nintendo Switch,No,Innersloth,Innersloth,2010,Strategy,Yes,54.2,Low,Average,Poor,"Solid game, but too many bugs.",Online,7
939,26,Red Dead Redemption 2,23.6,Teens,27.24,Nintendo Switch,Yes,Capcom,Epic Games,2010,Shooter,No,39.2,High,Excellent,Average,"Great game, but the graphics could be better.",Online,6
835,1,1000-Piece Puzzle,43.3,All Ages,58.19,Xbox,Yes,Bungie,Capcom,2012,Strategy,No,52.7,Ultra,Good,Average,"Solid game, but too many bugs.",Online,4
2257,31,Street Fighter V,43.1,Adults,55.78,Mobile,Yes,Game Freak,Activision,2021,RPG,Yes,50.5,Medium,Average,Excellent,"Great game, but the gameplay is amazing.",Online,3
2848,23,Pillars of Eternity II: Deadfire,31.1,Teens,48.51,Nintendo Switch,No,Capcom,Take-Two Interactive,2019,Adventure,Yes,26.1,High,Poor,Poor,"Great game, but too many bugs.",Offline,7
2047,28,Sid Meier’s Civilization VI,22.9,All Ages,29.93,Nintendo Switch,No,Nintendo,Innersloth,2016,Strategy,No,27.0,Medium,Average,Poor,"Solid game, but too many bugs.",Offline,1
1385,25,Portal 2,41.6,All Ages,53.11,Xbox,Yes,CD Projekt Red,Nintendo,2018,Shooter,No,44.3,High,Excellent,Poor,"Amazing game, but the gameplay is amazing.",Online,4
2032,29,Spelunky 2,22.4,Kids,35.14,PlayStation,Yes,Game Freak,Square Enix,2012,Shooter,No,12.3,High,Average,Good,"Disappointing game, but the graphics could be better.",Offline,4
1465,15,Halo Infinite,23.7,Teens,46.17,PC,No,Game Freak,Valve,2017,RPG,Yes,8.3,Medium,Excellent,Average,"Great game, but the gameplay is amazing.",Offline,8
2417,9,Fall Guys,35.8,Adults,58.58,PlayStation,Yes,Bungie,Epic Games,2011,Shooter,No,23.2,High,Average,Good,"Great game, but the graphics could be better.",Offline,3
2772,25,Portal 2,35.9,Kids,54.67,Xbox,Yes,Game Freak,Valve,2018,Action,No,31.7,High,Average,Average,"Amazing game, but too many bugs.",Offline,10
1256,11,Ghost of Tsushima,47.6,Teens,57.7,Xbox,Yes,Nintendo,Electronic Arts,2019,Party,Yes,55.8,Ultra,Good,Good,"Solid game, but the gameplay is amazing.",Offline,3
1005,23,Pillars of Eternity II: Deadfire,15.4,All Ages,24.36,Nintendo Switch,Yes,Capcom,Capcom,2019,Shooter,No,5.1,Low,Excellent,Average,"Disappointing game, but too many bugs.",Online,8
2885,8,FIFA 24,40.5,Teens,44.17,PC,Yes,Nintendo,Valve,2015,Shooter,No,59.8,Medium,Average,Poor,"Great game, but too many bugs.",Offline,2
1732,40,Tomb Raider (2013),32.9,All Ages,31.27,PlayStation,Yes,CD Projekt Red,Valve,2022,Simulation,No,51.6,High,Average,Poor,"Disappointing game, but too many bugs.",Offline,3
1273,7,Cuphead,24.8,All Ages,28.42,PC,No,Valve,Valve,2013,RPG,Yes,36.9,Ultra,Good,Average,"Amazing game, but too many bugs.",Offline,1
1341,26,Red Dead Redemption 2,26.0,Kids,43.61,Xbox,Yes,EA Sports,Valve,2015,Shooter,Yes,18.0,High,Excellent,Average,"Amazing game, but the graphics could be better.",Offline,1
2312,16,Hitman 3,33.9,Kids,35.91,PC,No,Game Freak,Innersloth,2021,Action,No,50.4,High,Good,Good,"Great game, but the gameplay is amazing.",Online,7
1753,25,Portal 2,34.8,Kids,43.74,Xbox,No,Valve,Activision,2021,Puzzle,No,38.0,Ultra,Good,Excellent,"Amazing game, but the gameplay is amazing.",Offline,1
1957,11,Ghost of Tsushima,19.3,All Ages,27.46,PC,No,CD Projekt Red,Take-Two Interactive,2014,Action,Yes,19.6,Ultra,Excellent,Poor,"Disappointing game, but the graphics could be better.",Offline,2
2730,15,Halo Infinite,25.3,All Ages,29.84,Mobile,Yes,CD Projekt Red,Capcom,2011,RPG,No,37.7,Ultra,Excellent,Good,"Disappointing game, but the graphics could be better.",Online,5
913,15,Halo Infinite,25.7,Teens,27.62,PlayStation,Yes,Nintendo,Epic Games,2023,RPG,Yes,38.0,Low,Average,Good,"Amazing game, but the graphics could be better.",Online,4
1692,31,Street Fighter V,16.4,Teens,20.7,PC,Yes,Valve,Valve,2018,Adventure,No,17.7,High,Good,Poor,"Amazing game, but the gameplay is amazing.",Online,1
70,18,Kingdom Hearts III,23.9,All Ages,22.97,Xbox,No,Bungie,Nintendo,2011,Strategy,Yes,44.5,Ultra,Average,Good,"Disappointing game, but the graphics could be better.",Online,2
1258,21,Minecraft,43.5,All Ages,52.59,PlayStation,No,Innersloth,Innersloth,2014,Puzzle,No,53.4,Ultra,Average,Good,"Amazing game, but too many bugs.",Offline,4
432,38,The Sims 4,22.7,Teens,28.71,Xbox,No,Game Freak,Epic Games,2010,Puzzle,No,29.6,Ultra,Average,Excellent,"Great game, but too many bugs.",Online,8
1078,15,Halo Infinite,29.1,All Ages,36.9,Nintendo Switch,Yes,Nintendo,Capcom,2018,Party,Yes,31.8,High,Good,Excellent,"Disappointing game, but the graphics could be better.",Offline,10
170,1,1000-Piece Puzzle,20.9,All Ages,29.49,PC,No,Nintendo,Electronic Arts,2017,Party,No,18.1,Medium,Excellent,Good,"Amazing game, but the graphics could be better.",Online,10
2084,26,Red Dead Redemption 2,18.6,Adults,29.8,PC,No,Epic Games,Capcom,2019,RPG,No,17.5,High,Average,Good,"Disappointing game, but too many bugs.",Online,7
1951,1,1000-Piece Puzzle,36.1,Adults,54.41,PlayStation,Yes,Capcom,Activision,2019,Strategy,Yes,33.3,Ultra,Good,Poor,"Disappointing game, but the gameplay is amazing.",Online,7
1985,31,Street Fighter V,42.9,Kids,57.73,Xbox,Yes,Rockstar Games,Valve,2020,Strategy,Yes,53.0,High,Poor,Excellent,"Solid game, but the gameplay is amazing.",Online,8
259,11,Ghost of Tsushima,35.7,Adults,48.91,PlayStation,No,Capcom,Activision,2017,Strategy,Yes,37.6,Ultra,Poor,Good,"Great game, but too many bugs.",Offline,4
2299,24,Pokémon Scarlet & Violet,29.4,Adults,48.64,Nintendo Switch,Yes,Game Freak,Innersloth,2019,Action,Yes,18.6,Medium,Good,Poor,"Great game, but the gameplay is amazing.",Online,2
2061,10,Fortnite,17.3,All Ages,24.16,PC,Yes,Innersloth,Capcom,2020,Action,Yes,18.1,High,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Online,10
2719,35,Tetris,28.5,All Ages,40.17,Mobile,No,Valve,Electronic Arts,2011,Puzzle,No,24.8,Medium,Good,Poor,"Solid game, but the graphics could be better.",Online,8
2589,7,Cuphead,21.9,Teens,33.16,PlayStation,Yes,Capcom,Square Enix,2017,RPG,Yes,12.0,Ultra,Poor,Average,"Disappointing game, but the graphics could be better.",Offline,7
2105,38,The Sims 4,33.4,Teens,31.46,Nintendo Switch,No,Valve,Activision,2017,Party,Yes,56.1,Low,Excellent,Poor,"Great game, but the graphics could be better.",Offline,5
1004,2,Among Us,25.3,Kids,44.54,PC,Yes,Nintendo,Electronic Arts,2017,Fighting,Yes,13.4,Medium,Poor,Poor,"Great game, but too many bugs.",Offline,2
1185,9,Fall Guys,41.7,All Ages,53.38,PlayStation,Yes,Innersloth,Electronic Arts,2019,Action,No,51.1,Ultra,Poor,Average,"Great game, but too many bugs.",Online,6
437,33,Super Smash Bros. Ultimate,22.5,Kids,27.98,Xbox,No,CD Projekt Red,Take-Two Interactive,2014,Strategy,Yes,31.7,Low,Poor,Poor,"Amazing game, but the graphics could be better.",Online,3
2826,32,Super Mario Odyssey,31.5,Kids,28.96,Nintendo Switch,Yes,EA Sports,Epic Games,2018,RPG,Yes,54.4,Ultra,Good,Poor,"Amazing game, but the graphics could be better.",Online,7
230,20,Mario Kart 8 Deluxe,34.2,Teens,55.2,Mobile,No,Rockstar Games,Square Enix,2023,Fighting,Yes,21.1,Medium,Good,Good,"Great game, but too many bugs.",Offline,4
831,2,Among Us,36.3,Teens,49.93,PC,No,EA Sports,Innersloth,2010,Fighting,No,33.7,High,Excellent,Excellent,"Great game, but the graphics could be better.",Online,10
841,22,Overwatch 2,26.0,Adults,34.36,Mobile,No,Valve,Innersloth,2015,Simulation,Yes,33.8,Medium,Excellent,Poor,"Disappointing game, but too many bugs.",Online,6
1217,6,Counter-Strike: Global Offensive,34.3,Adults,38.85,PC,Yes,Nintendo,Nintendo,2020,Party,Yes,49.9,Low,Good,Excellent,"Solid game, but the graphics could be better.",Offline,8
620,3,Animal Crossing: New Horizons,36.9,Kids,46.07,Nintendo Switch,No,EA Sports,Valve,2015,Strategy,No,47.6,Low,Poor,Good,"Amazing game, but too many bugs.",Online,1
2405,26,Red Dead Redemption 2,26.2,All Ages,38.76,Xbox,No,EA Sports,Capcom,2010,Shooter,No,26.0,Low,Poor,Good,"Great game, but the gameplay is amazing.",Online,4
2400,14,Half-Life: Alyx,21.5,Teens,36.79,Mobile,Yes,Game Freak,Take-Two Interactive,2016,Party,Yes,10.7,Ultra,Good,Poor,"Disappointing game, but the graphics could be better.",Online,2
2913,28,Sid Meier’s Civilization VI,26.7,Adults,23.71,Mobile,Yes,Valve,Capcom,2014,Shooter,No,50.8,High,Average,Excellent,"Solid game, but too many bugs.",Offline,5
1282,5,Call of Duty: Modern Warfare 2,40.1,Teens,48.39,Mobile,Yes,Nintendo,Valve,2011,Party,No,52.5,Ultra,Good,Average,"Disappointing game, but too many bugs.",Online,6
622,2,Among Us,20.1,Kids,30.5,Mobile,Yes,Valve,Innersloth,2014,Sports,No,15.5,Low,Good,Poor,"Disappointing game, but the graphics could be better.",Offline,1
635,5,Call of Duty: Modern Warfare 2,24.0,Teens,23.88,PlayStation,Yes,Valve,Electronic Arts,2010,Sports,No,35.0,Ultra,Poor,Poor,"Solid game, but too many bugs.",Online,1
1994,30,Stardew Valley,38.6,All Ages,50.71,PlayStation,No,Game Freak,Take-Two Interactive,2017,RPG,No,43.0,Medium,Good,Average,"Amazing game, but the gameplay is amazing.",Online,5
2676,33,Super Smash Bros. Ultimate,23.2,Adults,22.08,PC,Yes,Nintendo,Valve,2011,RPG,No,35.7,Medium,Good,Good,"Disappointing game, but the graphics could be better.",Offline,5
1766,26,Red Dead Redemption 2,34.0,All Ages,52.26,Nintendo Switch,No,Innersloth,Activision,2012,Sports,No,27.8,High,Good,Excellent,"Amazing game, but too many bugs.",Online,6
2341,21,Minecraft,18.5,Adults,21.71,PC,No,CD Projekt Red,Epic Games,2019,Party,No,23.2,Low,Good,Poor,"Great game, but the graphics could be better.",Offline,1
1410,13,Hades,27.1,Teens,32.88,PC,No,Valve,Electronic Arts,2022,Strategy,No,30.9,Low,Good,Average,"Disappointing game, but the graphics could be better.",Online,4
829,6,Counter-Strike: Global Offensive,34.4,Adults,32.4,Mobile,No,Nintendo,Nintendo,2020,Sports,No,54.0,High,Good,Poor,"Disappointing game, but the gameplay is amazing.",Offline,4
2282,31,Street Fighter V,40.4,All Ages,53.08,Xbox,No,Innersloth,Innersloth,2011,Simulation,Yes,42.5,Medium,Excellent,Average,"Disappointing game, but the gameplay is amazing.",Online,6
1727,36,The Elder Scrolls V: Skyrim,24.0,Adults,45.66,Xbox,Yes,CD Projekt Red,Nintendo,2020,Sports,No,8.6,Medium,Average,Average,"Disappointing game, but the gameplay is amazing.",Online,1
537,20,Mario Kart 8 Deluxe,18.8,Kids,27.23,PlayStation,Yes,Capcom,Electronic Arts,2013,Sports,Yes,22.9,Low,Good,Good,"Great game, but the gameplay is amazing.",Online,7
1403,39,The Witcher 3: Wild Hunt,20.3,Kids,21.94,Nintendo Switch,Yes,EA Sports,Valve,2023,Shooter,Yes,27.9,Ultra,Excellent,Good,"Disappointing game, but too many bugs.",Online,8
805,26,Red Dead Redemption 2,35.5,All Ages,45.02,Xbox,No,Valve,Nintendo,2010,Adventure,Yes,38.3,Ultra,Average,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,10
2037,33,Super Smash Bros. Ultimate,24.3,Teens,42.07,Nintendo Switch,No,EA Sports,Activision,2017,Sports,Yes,17.0,High,Average,Poor,"Solid game, but too many bugs.",Online,7
2587,13,Hades,24.0,Kids,23.81,Mobile,Yes,Epic Games,Epic Games,2015,Strategy,Yes,46.6,Medium,Excellent,Good,"Disappointing game, but the graphics could be better.",Online,3
852,13,Hades,34.7,Kids,44.36,Xbox,Yes,Innersloth,Innersloth,2020,Sports,Yes,36.9,Ultra,Poor,Poor,"Disappointing game, but too many bugs.",Online,2
2226,35,Tetris,29.6,All Ages,35.94,Mobile,No,Valve,Capcom,2016,Simulation,No,36.0,High,Good,Good,"Amazing game, but too many bugs.",Online,5
556,36,The Elder Scrolls V: Skyrim,22.3,Teens,34.16,PC,No,Epic Games,Activision,2016,Strategy,Yes,22.1,Medium,Excellent,Excellent,"Disappointing game, but too many bugs.",Offline,5
1246,3,Animal Crossing: New Horizons,31.0,Teens,59.84,Xbox,No,Nintendo,Nintendo,2012,Fighting,Yes,6.0,Ultra,Poor,Good,"Great game, but the graphics could be better.",Offline,6
948,23,Pillars of Eternity II: Deadfire,24.0,All Ages,31.09,PC,No,Epic Games,Innersloth,2023,Strategy,No,26.9,High,Average,Good,"Solid game, but too many bugs.",Offline,1
2871,6,Counter-Strike: Global Offensive,31.5,Teens,42.68,Nintendo Switch,No,Valve,Electronic Arts,2015,Sports,Yes,38.2,High,Excellent,Poor,"Amazing game, but too many bugs.",Offline,10
228,9,Fall Guys,24.4,Teens,33.0,Nintendo Switch,Yes,Valve,Activision,2023,Simulation,Yes,25.6,High,Average,Excellent,"Solid game, but the gameplay is amazing.",Offline,6
1865,20,Mario Kart 8 Deluxe,28.2,Teens,30.14,PlayStation,Yes,Nintendo,Innersloth,2014,Sports,No,46.3,High,Average,Poor,"Great game, but the gameplay is amazing.",Offline,5
1934,2,Among Us,17.2,All Ages,25.01,Mobile,Yes,EA Sports,Electronic Arts,2013,RPG,Yes,17.7,Medium,Good,Poor,"Disappointing game, but the gameplay is amazing.",Offline,3
254,20,Mario Kart 8 Deluxe,38.6,Kids,39.68,Mobile,No,CD Projekt Red,Square Enix,2016,Party,Yes,59.3,Low,Good,Excellent,"Amazing game, but the graphics could be better.",Offline,8
2723,40,Tomb Raider (2013),30.6,Teens,48.03,Nintendo Switch,Yes,Rockstar Games,Take-Two Interactive,2015,Shooter,Yes,28.0,High,Average,Poor,"Disappointing game, but too many bugs.",Offline,2
2054,8,FIFA 24,39.2,All Ages,46.0,PC,No,Capcom,Square Enix,2010,Action,Yes,57.2,High,Average,Average,"Amazing game, but the gameplay is amazing.",Offline,6
2095,3,Animal Crossing: New Horizons,19.6,Kids,28.12,PlayStation,Yes,Game Freak,Nintendo,2016,RPG,Yes,17.2,High,Average,Average,"Solid game, but the gameplay is amazing.",Offline,10
2931,35,Tetris,37.8,Teens,39.45,PC,Yes,CD Projekt Red,Take-Two Interactive,2013,Party,No,53.7,High,Poor,Average,"Great game, but the graphics could be better.",Offline,1
2628,19,League of Legends,34.1,All Ages,57.03,Mobile,No,Bungie,Nintendo,2015,Shooter,No,12.9,Ultra,Poor,Average,"Solid game, but the gameplay is amazing.",Online,5
254,7,Cuphead,28.1,Kids,46.15,PC,No,Innersloth,Take-Two Interactive,2015,Action,No,21.8,Ultra,Excellent,Excellent,"Disappointing game, but the gameplay is amazing.",Online,1
59,25,Portal 2,24.4,Teens,45.09,PlayStation,No,Game Freak,Epic Games,2016,Party,No,6.7,High,Good,Poor,"Great game, but too many bugs.",Offline,7
1722,21,Minecraft,23.1,Teens,26.68,PC,No,Rockstar Games,Square Enix,2013,Action,Yes,29.0,Ultra,Average,Poor,"Great game, but the graphics could be better.",Online,8
2608,5,Call of Duty: Modern Warfare 2,35.6,Adults,47.67,PC,Yes,CD Projekt Red,Capcom,2011,Party,No,40.0,Ultra,Average,Good,"Solid game, but the gameplay is amazing.",Online,3
1015,27,Rocket League,42.2,Kids,56.27,PlayStation,No,Game Freak,Valve,2015,Simulation,No,42.3,High,Average,Good,"Amazing game, but the graphics could be better.",Offline,8
1215,26,Red Dead Redemption 2,34.0,Adults,58.36,PlayStation,No,EA Sports,Activision,2013,RPG,Yes,21.2,Low,Excellent,Good,"Great game, but the gameplay is amazing.",Offline,3
265,37,The Legend of Zelda: Breath of the Wild,31.9,Adults,51.98,Mobile,No,Epic Games,Square Enix,2021,Sports,Yes,18.6,High,Poor,Good,"Solid game, but the gameplay is amazing.",Offline,5
1708,24,Pokémon Scarlet & Violet,34.2,Kids,53.99,Mobile,No,Valve,Take-Two Interactive,2011,Shooter,Yes,19.7,Ultra,Excellent,Good,"Disappointing game, but the gameplay is amazing.",Offline,7
1582,6,Counter-Strike: Global Offensive,43.5,Adults,57.43,PlayStation,Yes,Game Freak,Innersloth,2020,Shooter,Yes,52.0,Low,Excellent,Good,"Great game, but the graphics could be better.",Offline,5
2294,6,Counter-Strike: Global Offensive,43.9,Teens,54.03,Xbox,No,Game Freak,Activision,2014,Fighting,No,53.6,High,Excellent,Good,"Great game, but the graphics could be better.",Offline,4
2485,14,Half-Life: Alyx,26.5,All Ages,23.27,Nintendo Switch,Yes,Rockstar Games,Epic Games,2012,Party,Yes,43.4,High,Good,Good,"Amazing game, but too many bugs.",Offline,8
2736,21,Minecraft,39.1,Teens,48.29,Nintendo Switch,Yes,Bungie,Activision,2023,Fighting,No,44.9,Medium,Poor,Excellent,"Amazing game, but too many bugs.",Online,8
2524,2,Among Us,23.2,All Ages,36.98,PC,Yes,Bungie,Valve,2014,Strategy,Yes,15.4,Low,Poor,Excellent,"Amazing game, but the graphics could be better.",Online,10
938,33,Super Smash Bros. Ultimate,20.1,Kids,29.99,PC,No,EA Sports,Epic Games,2017,Shooter,No,18.1,Ultra,Poor,Good,"Great game, but the gameplay is amazing.",Online,2
878,11,Ghost of Tsushima,33.5,Teens,45.27,Nintendo Switch,Yes,Valve,Activision,2015,RPG,No,41.2,Medium,Poor,Good,"Amazing game, but the gameplay is amazing.",Offline,7
2705,29,Spelunky 2,14.4,All Ages,22.03,PC,No,Valve,Valve,2021,Party,No,13.5,Medium,Poor,Poor,"Disappointing game, but the graphics could be better.",Offline,1
547,31,Street Fighter V,27.4,All Ages,53.78,Xbox,Yes,CD Projekt Red,Take-Two Interactive,2016,Party,No,6.7,High,Excellent,Good,"Great game, but the graphics could be better.",Offline,1
2463,4,Bioshock Infinite,41.6,Adults,46.84,Nintendo Switch,No,Capcom,Electronic Arts,2012,Shooter,Yes,59.9,High,Good,Excellent,"Disappointing game, but too many bugs.",Online,1
398,23,Pillars of Eternity II: Deadfire,31.1,All Ages,38.42,PC,Yes,CD Projekt Red,Epic Games,2020,Shooter,Yes,36.2,Ultra,Good,Good,"Disappointing game, but the gameplay is amazing.",Online,2
2040,29,Spelunky 2,18.1,Adults,24.33,Xbox,No,Rockstar Games,Square Enix,2018,Strategy,Yes,21.5,Ultra,Good,Excellent,"Disappointing game, but the gameplay is amazing.",Online,10
2216,7,Cuphead,34.7,Teens,38.86,Nintendo Switch,Yes,CD Projekt Red,Valve,2013,Puzzle,Yes,48.4,Medium,Good,Average,"Amazing game, but the graphics could be better.",Offline,5
1631,36,The Elder Scrolls V: Skyrim,25.0,Kids,40.28,PlayStation,Yes,Rockstar Games,Electronic Arts,2021,Adventure,No,12.2,Medium,Good,Poor,"Amazing game, but too many bugs.",Offline,6
1852,20,Mario Kart 8 Deluxe,25.4,All Ages,42.58,PC,Yes,Capcom,Valve,2021,RPG,No,13.7,Medium,Excellent,Poor,"Amazing game, but the graphics could be better.",Offline,10
2851,32,Super Mario Odyssey,44.7,All Ages,58.54,PlayStation,Yes,Capcom,Capcom,2015,Party,Yes,47.4,Low,Average,Poor,"Amazing game, but too many bugs.",Online,3
230,26,Red Dead Redemption 2,35.8,All Ages,35.85,PC,No,Innersloth,Take-Two Interactive,2013,Action,Yes,55.9,Medium,Excellent,Poor,"Amazing game, but the graphics could be better.",Offline,1
703,9,Fall Guys,39.7,Teens,46.88,Mobile,No,Epic Games,Valve,2013,Fighting,Yes,57.2,Ultra,Good,Good,"Solid game, but too many bugs.",Online,7
1428,18,Kingdom Hearts III,30.7,Adults,25.86,PC,No,EA Sports,Innersloth,2012,Action,Yes,52.9,Low,Excellent,Good,"Solid game, but the gameplay is amazing.",Offline,10
2192,24,Pokémon Scarlet & Violet,22.5,Adults,34.67,Nintendo Switch,Yes,Capcom,Capcom,2011,Party,Yes,15.3,Medium,Excellent,Poor,"Solid game, but the gameplay is amazing.",Online,4
1700,39,The Witcher 3: Wild Hunt,39.0,Kids,55.3,PC,No,EA Sports,Valve,2013,Simulation,No,35.0,Medium,Good,Excellent,"Solid game, but the graphics could be better.",Offline,5
1555,27,Rocket League,30.0,Teens,52.09,Nintendo Switch,No,Bungie,Electronic Arts,2017,RPG,Yes,18.2,Medium,Excellent,Average,"Solid game, but too many bugs.",Online,8
2116,9,Fall Guys,27.8,Adults,37.05,Xbox,Yes,Innersloth,Activision,2011,Sports,Yes,32.4,Low,Poor,Good,"Solid game, but too many bugs.",Online,10
2146,7,Cuphead,39.5,Adults,58.97,PC,Yes,Epic Games,Capcom,2011,RPG,No,39.3,Low,Average,Good,"Solid game, but the graphics could be better.",Offline,3
7,17,Just Dance 2024,32.6,Adults,48.49,PlayStation,Yes,EA Sports,Square Enix,2016,Fighting,No,28.8,High,Average,Excellent,"Amazing game, but the graphics could be better.",Offline,3
2863,7,Cuphead,20.7,Kids,38.34,PC,Yes,Rockstar Games,Activision,2019,Strategy,No,10.8,High,Excellent,Average,"Amazing game, but the gameplay is amazing.",Offline,3
177,1,1000-Piece Puzzle,24.2,Teens,25.17,Nintendo Switch,Yes,Innersloth,Capcom,2022,Party,No,34.3,Ultra,Excellent,Average,"Disappointing game, but the gameplay is amazing.",Online,6
1230,30,Stardew Valley,16.0,Kids,25.68,Xbox,Yes,CD Projekt Red,Square Enix,2011,Party,No,5.6,Ultra,Average,Average,"Great game, but the gameplay is amazing.",Offline,10
299,36,The Elder Scrolls V: Skyrim,15.9,Kids,27.16,Nintendo Switch,Yes,Valve,Epic Games,2015,Action,Yes,9.1,Medium,Excellent,Average,"Great game, but the gameplay is amazing.",Offline,10
1824,13,Hades,24.6,Kids,45.36,PC,No,Bungie,Innersloth,2014,Sports,No,5.5,Medium,Excellent,Poor,"Solid game, but the gameplay is amazing.",Online,4
2277,14,Half-Life: Alyx,35.1,Teens,38.73,Nintendo Switch,Yes,Rockstar Games,Square Enix,2018,Strategy,No,54.6,Medium,Excellent,Poor,"Solid game, but the graphics could be better.",Online,8
2944,31,Street Fighter V,27.7,Teens,34.34,Mobile,No,Capcom,Nintendo,2023,Sports,Yes,38.8,Ultra,Average,Average,"Disappointing game, but the gameplay is amazing.",Offline,2
631,37,The Legend of Zelda: Breath of the Wild,40.5,Adults,46.66,PC,No,Valve,Take-Two Interactive,2011,RPG,No,58.0,Ultra,Excellent,Good,"Disappointing game, but too many bugs.",Offline,4
270,22,Overwatch 2,25.7,Adults,40.17,Nintendo Switch,No,Valve,Take-Two Interactive,2010,Strategy,Yes,14.7,High,Average,Excellent,"Amazing game, but too many bugs.",Online,1
