user_id,item_id,User Rating
1081,13,3.41
2888,18,3.44
2885,27,1.92
2252,8,2.85
545,1,2.58
2357,26,3.83
528,28,1.93
1932,1,3.47
1009,34,1.54
1242,35,2.92
617,6,2.76
1613,12,3.87
2079,13,1.39
100,15,3.65
2715,31,1.88
2852,26,3.39
1339,36,3.02
495,37,1.41
2519,1,3.5
742,3,3.33
1539,29,3.17
734,12,4.44
1657,29,3.94
1807,8,2.88
998,22,2.94
2379,13,2.61
1754,4,3.19
2300,5,2.11
1762,4,1.87
1025,2,3.3
1483,16,2.46
1669,15,4.58
1114,36,1.96
2566,10,3.26
1780,21,3.06
2121,23,3.43
2204,6,2.58
723,31,2.88
2117,14,3.3
471,33,3.76
2540,26,2.5
2348,27,3.01
1735,15,2.97
1230,19,2.56
2966,1,3.47
2761,38,2.64
2799,3,2.65
2455,16,3.12
2987,33,3.24
2628,22,2.66
1946,19,3.08
2630,26,3.71
2847,21,2.72
529,12,2.08
137,7,2.86
2267,36,1.93
2566,27,1.79
1472,13,3.13
2180,16,3.19
2036,34,2.68
1387,5,2.84
1368,8,3.25
1720,38,1.93
1042,8,2.75
1749,4,4.85
560,25,2.97
1565,28,3.22
928,28,2.54
2380,22,2.94
1774,10,3.56
2367,17,3.29
1801,21,3.84
1550,31,3.39
1812,1,4.0
980,20,2.75
167,25,2.24
147,11,1.46
2987,11,3.07
445,9,3.48
2118,23,4.03
1352,3,4.06
2881,15,3.0
919,17,2.17
2664,17,2.54
1253,2,3.19
1852,0,3.5
1674,39,2.69
319,1,3.52
36,5,3.22
1654,2,3.76
255,9,2.03
1337,3,1.33
962,31,2.55
335,16,2.12
298,31,2.62
1045,30,3.27
478,34,4.27
1792,2,3.64
2520,20,3.5
962,15,3.59
470,35,3.47
2815,16,2.47
590,6,4.36
1989,22,3.22
2840,9,1.74
2434,1,3.63
2990,15,1.05
1570,37,2.22
446,1,3.48
2007,9,1.91
1961,32,3.15
99,3,3.34
655,32,3.14
1079,36,3.19
1356,30,2.63
934,17,2.98
1459,34,2.88
817,18,3.39
661,31,2.5
2280,30,2.88
600,37,3.35
920,20,2.34
1747,38,3.23
1759,15,3.8
1832,31,3.24
1172,11,2.64
360,18,2.65
1968,23,3.18
1441,11,2.42
2920,24,2.6
1720,22,3.18
1577,24,2.68
556,38,3.8
1234,30,2.73
2298,18,3.52
1536,35,2.87
2644,22,2.94
2187,32,3.87
990,4,2.5
910,10,2.13
1962,35,3.09
12,5,2.73
980,39,3.14
273,32,2.88
488,6,3.6
1998,7,3.21
1049,24,2.5
538,28,2.02
1689,14,2.99
1596,7,1.63
588,0,3.17
2836,17,3.63
1744,19,3.95
2969,30,2.59
1691,32,2.6
1716,22,1.76
1618,7,3.29
1034,34,2.26
243,27,2.07
1202,22,3.73
2846,30,2.41
257,1,3.64
2043,23,3.24
310,26,2.07
2564,31,3.39
1239,7,2.76
1089,11,1.87
636,0,4.05
797,27,1.44
1177,29,2.51
2088,5,4.3
1725,29,1.83
1800,5,2.3
2629,32,2.23
2049,22,3.83
79,35,4.21
1351,25,2.89
620,30,3.14
2549,33,2.57
1499,14,1.87
1379,12,3.53
1148,23,3.84
978,17,3.2
1448,8,4.03
1538,8,2.49
1758,12,2.43
2534,22,2.31
478,1,3.18
1895,8,4.01
2381,38,3.03
1633,14,2.95
1256,2,2.86
2041,16,2.81
1566,34,3.09
30,6,3.01
727,3,3.93
173,13,2.98
2840,29,2.93
468,20,2.48
1976,14,3.53
2771,25,4.26
2445,8,4.26
125,38,4.08
2744,10,2.49
2575,19,4.33
1547,37,3.95
1420,15,3.84
1878,30,4.07
1027,4,3.49
536,31,3.84
601,34,4.23
988,25,1.57
606,31,2.68
2748,26,3.47
139,32,3.47
2058,38,2.24
1555,24,2.19
130,31,3.97
401,0,4.26
1245,30,2.69
642,37,2.7
437,1,2.75
1424,38,2.89
1137,23,2.16
1476,35,3.84
1579,29,3.23
58,36,3.49
1137,13,1.16
700,27,1.91
1146,37,2.27
2456,23,3.51
1484,23,4.31
1109,30,3.11
1642,34,4.01
400,16,2.22
2404,0,2.49
2147,27,3.12
1545,8,4.31
2566,17,3.75
108,7,2.54
1985,9,1.64
1998,36,2.83
152,5,1.48
906,39,2.47
850,25,2.24
2797,30,3.88
1993,2,2.02
27,34,3.63
119,16,2.89
723,25,3.78
2148,21,2.81
3,15,1.95
806,10,2.79
1993,12,3.89
1130,15,2.32
1254,3,2.35
304,38,2.91
177,5,3.02
84,2,1.53
263,10,2.42
1220,31,3.43
2506,13,4.05
2457,38,3.28
2254,22,3.74
2868,35,2.59
802,28,2.2
895,37,2.6
873,7,3.8
388,14,2.71
1836,10,1.73
2942,39,3.66
2815,14,2.89
2004,11,4.59
1032,20,2.6
1650,26,3.91
1541,13,2.76
450,15,1.75
342,34,1.71
1097,15,2.63
860,5,2.54
2169,30,3.5
302,23,2.29
2932,19,2.49
2020,34,2.89
881,14,3.51
2282,17,3.8
66,12,3.54
230,26,1.87
922,5,3.11
1833,33,2.21
51,32,2.4
2707,37,3.19
387,17,2.56
1062,31,2.85
753,29,3.54
1197,22,2.64
2541,29,3.35
1792,34,3.26
1479,0,3.01
2089,4,3.3
1945,39,1.7
2994,30,2.28
1153,38,2.48
1078,17,3.27
2134,36,3.06
2344,6,2.98
1239,5,2.16
425,30,1.25
2237,17,3.55
161,27,3.0
2761,8,3.51
1565,8,2.8
2429,3,2.73
244,33,2.36
183,28,1.49
544,10,3.03
2827,21,2.88
2996,28,1.76
1572,20,3.01
93,38,3.42
2416,21,3.48
159,29,2.43
2446,15,2.92
438,28,1.48
2421,35,2.59
306,4,3.04
1974,19,3.25
982,6,2.58
2377,27,3.05
1889,30,3.03
343,17,3.13
2772,13,1.99
1889,1,3.2
1902,9,3.3
2206,8,2.02
1134,28,2.93
2398,34,3.04
2774,3,3.09
365,19,1.66
1921,8,3.15
2063,23,2.35
2201,35,4.35
532,29,2.49
1076,9,2.08
855,34,1.63
469,18,2.57
1345,8,2.29
879,4,1.92
2644,0,2.61
367,19,2.38
2003,26,1.93
641,11,2.78
862,1,2.81
2942,30,2.55
1435,27,3.73
589,10,3.41
1330,29,3.0
92,21,2.53
458,23,3.72
1076,11,3.38
1885,12,2.32
1145,7,2.14
1995,8,2.44
1915,15,3.61
2040,20,2.64
1516,2,2.86
1404,2,2.6
387,12,3.13
1982,6,2.24
1631,5,2.94
1685,30,4.53
1313,34,2.63
1793,9,2.53
371,0,1.48
2232,24,3.69
772,39,2.36
1686,37,1.92
205,35,3.02
954,20,3.65
2220,23,2.63
825,8,1.89
222,19,3.98
1192,24,3.55
1080,29,2.87
1599,28,3.64
2663,19,2.82
1909,2,2.11
167,21,3.66
1543,33,4.66
142,34,3.55
2173,1,2.72
90,23,2.56
311,22,2.01
1395,24,2.44
3000,9,3.51
2264,39,2.72
1210,18,3.92
883,28,3.66
761,25,1.43
2144,9,1.67
2758,30,2.69
1360,10,3.56
1539,23,2.66
149,22,3.41
2976,23,4.39
715,17,3.39
2931,28,2.54
1426,38,2.29
1718,31,3.17
1355,17,2.68
1251,16,2.45
1828,23,2.69
2406,33,1.41
2636,15,2.86
2364,20,3.55
2933,20,4.01
1533,4,3.29
1502,34,3.38
1452,5,2.4
450,35,2.29
1836,26,2.26
2893,27,3.38
90,19,3.09
2589,38,1.52
176,5,4.32
1444,11,3.5
1756,13,3.33
2696,38,2.35
2949,11,1.37
2014,31,3.7
2735,20,3.06
2442,8,2.08
1290,5,1.95
504,24,2.3
956,33,3.6
1301,28,2.25
2148,18,3.16
1466,16,3.04
425,29,2.29
1898,36,2.96
1054,0,2.37
906,15,3.05
2544,9,2.92
1887,24,2.02
651,32,2.2
998,22,4.44
1927,35,3.09
1211,5,2.72
2188,34,1.47
2368,9,2.94
369,35,2.81
2345,36,2.59
2844,22,2.33
2048,34,1.31
2549,34,2.37
259,25,3.52
1637,16,3.01
1568,14,3.89
1145,34,4.03
18,30,2.2
1333,17,2.64
1904,15,4.14
1657,36,3.79
110,18,3.09
331,10,2.14
1597,15,4.24
946,29,3.53
1288,18,1.44
268,7,2.59
435,8,3.23
2036,14,1.63
2498,8,2.7
2345,25,4.19
1942,13,2.0
1614,34,2.62
719,34,3.48
2232,14,2.93
2460,3,3.58
2368,16,2.81
741,2,1.59
1600,19,2.52
1350,29,3.4
1591,27,2.59
805,35,3.31
417,5,2.13
882,16,3.68
791,16,2.44
1976,2,2.57
1727,2,4.09
1928,38,2.97
1809,27,3.64
1631,6,3.17
2138,4,1.92
2807,7,3.34
1099,20,3.64
2622,23,2.03
1291,13,3.23
2984,27,3.35
1845,28,3.44
426,1,2.86
883,38,1.87
1838,26,4.77
786,1,2.09
535,31,3.24
1635,29,3.07
285,26,2.72
2670,29,3.47
1130,24,4.56
504,18,1.78
46,30,3.34
1471,23,3.91
1168,4,3.36
537,1,1.88
62,8,3.13
1766,0,3.08
1106,28,2.16
2384,2,2.46
211,7,3.24
2448,15,2.2
709,27,2.9
2395,14,4.1
2028,18,3.37
377,39,3.12
1186,14,2.97
2869,29,2.81
2967,2,1.95
2092,28,2.72
2848,22,1.94
787,5,3.23
733,11,3.01
968,21,2.44
2700,36,4.19
522,38,3.17
2159,4,2.93
2656,7,3.16
1079,29,2.57
2944,0,3.13
524,33,2.48
2194,7,4.21
2312,37,1.78
468,1,2.55
1585,17,2.75
2920,33,3.02
1211,17,2.58
1987,0,2.88
2727,24,1.8
1749,35,3.46
758,33,2.64
1178,9,1.91
919,20,1.79
1120,24,2.94
2623,26,3.46
706,38,2.31
1959,19,3.51
834,33,3.98
2862,7,3.78
399,9,1.99
1808,16,1.4
1400,18,2.48
2650,22,2.69
328,10,2.45
1296,29,3.5
1621,31,2.79
2443,5,4.04
2596,27,2.7
1042,27,2.29
919,35,3.5
77,22,1.95
1073,3,2.63
1450,21,3.16
1772,7,3.13
1580,27,3.18
1018,29,2.57
129,1,3.24
519,4,2.78
2352,10,3.23
1136,15,2.81
2773,15,3.07
912,38,3.01
816,3,4.41
974,10,4.2
1963,17,4.24
2867,7,3.8
2411,25,3.54
1090,27,4.6
1801,23,3.37
809,6,3.79
1343,23,3.18
1038,39,3.05
570,1,4.21
970,26,2.44
1880,4,2.1
2401,20,3.59
610,17,3.73
2516,32,2.69
1984,11,1.96
2972,39,1.79
388,24,3.49
1698,39,2.79
759,9,3.46
1862,29,2.78
2490,28,3.46
516,20,3.9
1842,1,3.69
2891,38,3.33
45,2,2.6
1443,38,2.62
723,3,3.49
756,2,3.02
2251,7,3.96
1909,21,1.83
2587,34,3.08
386,4,3.67
2031,22,1.8
2678,27,2.35
2786,9,2.2
360,31,1.9
1492,7,3.09
983,31,2.41
1968,32,2.57
205,34,4.07
1073,25,3.03
366,31,2.82
2301,36,2.15
2126,8,2.11
769,31,4.29
2680,10,1.45
987,24,2.76
417,5,3.86
1462,35,2.03
2360,4,4.38
1167,34,3.83
197,25,2.36
2308,18,2.66
1390,27,3.97
2644,15,4.02
1216,25,1.92
2582,25,3.73
2072,30,4.55
2991,5,1.98
1099,17,2.83
1902,19,2.55
1670,5,2.46
2971,0,3.95
1418,25,3.6
2727,20,2.62
2158,29,3.01
2138,27,3.0
37,5,3.4
2870,20,1.71
993,0,4.6
1587,15,3.31
572,35,3.59
2632,14,3.81
307,24,4.54
2110,38,2.4
305,31,2.65
2227,20,4.55
2588,37,2.76
2980,26,3.14
1768,12,2.91
932,23,2.78
2893,0,3.31
1468,0,4.23
1543,2,2.41
1993,13,2.91
2798,13,3.43
2787,31,4.41
797,39,2.94
1535,10,3.19
747,25,3.23
2675,5,2.99
453,33,2.3
831,34,4.25
758,26,2.74
861,1,3.97
1976,0,3.33
1553,15,2.15
1919,36,3.88
819,29,2.04
1393,32,4.07
1880,17,2.55
381,14,2.66
1243,13,2.63
649,8,3.69
246,38,3.14
2299,33,3.55
565,8,2.82
2957,1,3.37
821,27,2.19
2763,36,3.99
472,30,4.69
2017,1,2.82
122,13,3.9
1350,37,2.36
781,19,2.39
2796,10,3.18
121,17,2.82
2187,22,3.33
2135,0,2.86
2178,29,3.12
2300,35,4.13
1886,38,1.76
2835,13,3.86
1384,33,2.92
1837,1,2.86
47,24,4.87
1969,23,4.3
2549,34,3.13
1834,11,3.29
2473,7,2.72
1399,9,2.14
1878,39,4.24
731,13,3.18
111,12,3.43
1251,18,2.41
1811,28,2.39
135,23,2.89
1319,39,2.38
610,12,3.77
1058,24,4.15
2476,3,3.11
1989,15,3.33
2247,4,1.98
560,25,3.4
259,20,3.48
2773,0,3.95
2722,9,2.3
1649,12,3.05
2185,23,2.4
916,26,3.8
2984,11,1.77
2429,7,3.74
238,37,2.98
688,36,3.37
2506,20,2.8
1611,6,4.08
1159,12,2.66
2130,6,4.15
595,39,2.14
2702,16,2.54
1751,28,3.69
403,26,3.0
822,33,3.28
2236,38,4.41
2541,23,2.75
1783,25,2.51
2303,32,3.98
1698,9,4.45
2473,6,2.55
1439,11,3.2
1191,7,2.77
1614,3,3.93
485,20,1.58
2484,12,3.58
1556,18,3.59
2228,17,3.87
901,38,3.52
1465,15,2.55
644,31,2.36
2187,3,3.63
787,22,2.52
2150,18,3.27
2516,12,4.26
2331,26,2.24
18,4,1.96
1957,34,3.09
756,10,2.91
687,3,1.94
2037,14,2.41
601,28,3.28
1044,38,3.64
1350,36,2.44
1380,2,4.37
433,29,3.1
1042,15,3.09
1574,21,2.51
376,22,2.55
1625,38,1.91
1364,38,2.3
1011,38,3.22
716,10,2.77
1257,24,2.89
1128,26,2.25
1024,3,3.9
2785,31,1.94
221,2,3.49
1986,34,4.45
1050,14,2.65
1088,8,2.94
2302,6,2.92
2784,2,2.67
826,16,3.49
1155,32,3.59
30,34,3.73
787,17,4.07
10,32,2.16
2478,1,1.49
1171,19,2.87
2746,13,3.07
2172,33,3.03
1643,6,3.58
1365,38,3.45
1542,34,3.43
51,20,3.08
398,20,3.24
314,23,2.92
2696,26,3.57
514,29,2.58
2550,20,3.98
530,11,1.74
1785,16,4.38
2745,6,4.48
2782,14,3.66
1764,38,2.83
860,4,2.58
2467,24,2.12
2242,8,3.01
312,25,2.53
996,7,2.85
2770,14,2.01
1323,22,2.57
2524,38,3.64
2632,1,3.31
2165,4,3.28
264,3,3.64
1543,0,2.98
21,37,2.38
2525,38,3.19
549,25,3.05
1197,19,3.77
948,39,3.13
1021,38,2.78
206,17,1.88
1637,6,4.06
631,26,2.59
2227,39,3.52
2936,38,3.19
2390,7,3.36
440,3,3.06
1099,8,1.77
290,13,3.05
2605,22,2.33
2697,9,2.05
208,1,3.04
272,29,2.36
415,29,2.84
384,24,1.88
1285,37,3.35
891,4,3.27
1663,34,3.49
1042,12,3.4
2708,10,3.23
2295,19,2.27
1320,20,3.38
2462,28,4.27
1344,35,4.15
1578,5,1.62
2763,20,3.06
1717,22,2.12
1885,25,2.87
2229,20,3.4
1680,12,1.57
944,8,4.09
893,29,4.81
61,31,2.29
1233,2,2.41
166,15,1.59
1906,0,2.8
1324,36,2.45
655,38,2.36
351,35,2.19
2311,1,3.23
2172,13,3.34
1566,2,2.76
932,36,2.98
1905,8,3.64
1114,4,2.14
2187,33,2.74
1990,21,1.31
1386,28,3.24
2908,27,2.37
1117,5,3.08
134,9,2.53
1228,17,4.32
2867,39,3.63
1872,35,4.19
1018,29,2.9
2505,34,3.51
1882,24,2.17
438,33,1.97
680,5,3.01
2695,37,2.98
2670,29,3.05
1248,26,2.17
1192,5,3.75
1131,18,1.6
1404,27,3.09
2072,13,4.55
1535,21,2.09
2857,8,2.19
1331,5,3.21
935,19,2.0
1382,31,2.19
370,15,2.89
997,39,1.83
2219,36,3.23
1605,10,4.28
2270,23,3.74
2491,39,2.54
1177,7,3.2
2910,11,1.63
376,5,3.06
2329,35,2.63
2761,31,2.71
1944,15,3.47
958,37,3.26
811,29,3.42
827,19,2.77
1846,6,4.55
2534,35,4.34
1534,38,3.09
335,35,3.59
2790,38,3.06
410,19,3.05
54,25,3.66
701,27,2.42
1758,5,3.66
1099,31,3.35
2397,23,2.67
975,32,2.0
393,0,2.41
554,23,2.45
2895,39,1.9
2129,19,3.89
826,7,4.34
744,11,3.4
1471,5,3.33
2225,30,3.05
2559,36,3.12
139,1,3.02
2521,31,3.3
1846,31,2.88
542,15,3.66
2242,3,2.85
1857,37,1.75
2534,32,3.31
1338,7,2.85
1721,38,3.45
2853,31,3.54
2295,14,3.1
2678,18,3.84
2486,27,3.56
73,34,3.82
2802,13,3.84
2879,3,2.83
2142,31,4.26
435,20,2.81
1807,11,2.93
2046,12,2.35
457,4,3.51
2277,31,2.56
2078,31,3.86
1649,24,4.35
335,37,3.21
660,12,2.95
569,33,2.59
177,23,3.53
2872,26,2.53
2616,35,2.88
2457,9,3.17
777,2,2.62
1261,28,2.46
1302,1,3.97
77,1,2.63
933,27,2.01
636,15,2.29
2588,2,3.03
1678,9,2.49
1191,10,3.59
1413,21,3.24
12,10,2.2
2217,15,3.55
831,1,2.9
1450,14,3.12
449,13,4.47
2497,8,2.92
1790,15,3.63
427,7,3.24
916,14,3.25
631,6,3.32
226,24,3.02
447,27,3.45
1911,26,1.49
1500,6,2.0
2251,31,3.41
675,13,3.11
1321,11,1.8
2682,33,3.14
2064,7,2.91
1402,31,2.79
2666,2,2.37
1044,16,3.4
2488,30,2.34
1268,34,3.68
1268,1,2.92
392,38,2.5
724,14,2.27
2784,10,2.39
1889,16,2.7
1286,29,1.79
2268,30,2.21
1032,3,1.88
2494,36,4.09
14,37,2.6
2435,21,3.87
642,34,3.36
1046,38,3.29
225,26,3.12
2283,13,3.88
2759,30,3.75
1158,14,3.66
1544,30,3.18
792,12,2.11
1563,12,3.34
437,16,2.77
1075,19,3.54
1948,20,1.31
2040,4,3.45
581,4,3.11
2003,0,3.2
687,34,2.9
365,28,3.08
269,7,3.39
1717,31,4.15
1395,30,2.35
1576,20,3.25
78,4,3.92
189,37,2.13
1631,20,4.13
1326,27,3.68
2719,9,2.06
2406,35,2.82
959,22,2.94
2384,39,2.52
903,39,3.94
341,30,3.07
2882,25,4.37
2615,0,2.99
2120,4,2.96
1066,29,2.67
411,27,2.65
898,36,2.86
2886,9,2.97
644,8,2.75
21,31,2.2
678,38,1.87
1100,16,3.16
2651,13,1.99
88,4,3.81
1618,27,2.98
2065,13,1.82
2991,34,4.24
2872,16,2.57
2431,6,4.14
1589,13,2.6
2688,37,2.0
1170,24,3.32
2501,1,2.89
2864,19,1.81
1417,25,3.49
310,21,3.02
2979,28,3.4
492,5,3.91
760,13,2.68
1,25,4.34
2089,20,3.26
672,18,3.9
212,35,3.12
1357,23,2.22
1966,14,2.19
304,26,2.17
691,38,2.26
1782,32,2.5
1834,25,3.14
616,37,3.37
523,17,1.48
2073,31,3.27
808,7,2.77
25,26,3.62
2644,30,1.39
1777,23,3.67
108,38,3.69
1354,12,1.9
180,23,2.32
881,25,3.55
2179,22,1.75
1831,24,3.71
603,6,2.78
2801,27,3.4
2807,1,2.97
168,14,1.73
223,15,3.45
469,23,4.18
278,22,1.7
2238,12,4.09
2579,0,3.09
1550,14,3.21
2021,26,4.5
1779,10,3.98
621,12,3.83
1214,16,2.06
218,10,2.32
1335,22,4.17
2284,23,3.63
168,16,3.29
2828,5,2.4
2241,1,4.51
2290,8,2.72
1186,22,3.81
1363,15,3.99
2839,24,2.62
2503,31,2.55
2241,33,3.12
1426,31,2.67
2440,4,1.92
2649,33,3.27
1066,8,3.18
93,3,3.84
1239,6,2.33
2397,13,3.19
513,2,2.23
2972,10,4.16
106,33,4.33
1256,33,2.65
2765,32,2.91
1201,35,2.51
1703,35,3.62
1318,32,2.73
2836,15,4.34
1876,16,3.59
1544,6,2.57
1236,27,3.15
2871,18,2.98
917,2,2.14
1769,38,3.11
1077,34,2.66
1257,17,2.72
2902,4,2.36
2731,37,2.04
1542,30,2.1
951,4,3.79
2092,36,3.03
2651,16,2.53
1732,6,1.15
1540,32,4.73
2681,7,2.77
92,1,2.53
759,24,2.78
731,37,3.11
954,2,2.92
1462,18,1.95
337,18,3.16
1318,33,3.14
700,23,1.49
925,20,3.28
2728,21,3.4
2312,17,3.28
2153,26,2.87
2017,36,4.66
2272,22,2.03
978,20,2.64
115,26,2.34
2939,18,3.46
1259,14,3.56
1298,3,3.16
1979,20,1.95
2777,39,2.83
34,5,3.81
1412,6,3.16
1733,37,3.83
2943,24,2.57
2510,4,4.01
449,26,3.42
2877,33,1.74
1238,11,2.51
1070,18,3.4
405,15,3.64
333,16,1.35
2038,4,3.15
2288,27,4.16
1278,12,2.92
228,22,3.69
2781,5,2.28
2939,35,3.37
166,32,3.37
585,36,4.26
737,27,3.43
1535,2,4.33
598,34,1.98
593,35,2.88
2775,4,2.08
1700,8,1.76
1414,27,2.11
1447,26,3.35
925,36,2.79
649,29,2.24
1688,20,1.76
447,9,4.0
97,9,3.23
2427,13,1.31
2718,0,4.32
1704,30,3.24
1268,22,2.76
631,25,3.18
2756,32,2.4
503,7,3.1
288,28,1.75
369,13,2.96
65,35,4.25
162,29,1.62
2645,23,2.04
2975,22,2.23
2619,7,2.46
1818,24,2.83
662,1,3.42
481,25,4.33
1657,33,3.68
2317,17,3.03
1791,31,3.33
2784,24,3.77
567,15,3.09
406,10,3.4
765,4,2.83
1941,2,2.74
866,7,3.26
1118,25,3.42
2438,36,2.28
2595,12,4.25
1236,6,3.69
742,12,3.98
2634,2,3.24
2922,7,2.23
1832,22,3.49
43,6,2.34
2928,39,3.97
1466,16,3.14
1539,0,2.01
911,18,1.6
607,36,2.64
1419,14,2.5
2286,30,1.46
1703,29,4.06
719,8,2.86
2790,12,3.76
2452,24,3.16
214,37,2.2
2894,14,3.23
132,28,3.33
2057,32,3.52
1767,20,3.91
153,14,2.68
2479,15,1.69
483,20,1.25
2021,5,3.16
305,32,3.59
2332,8,4.07
2520,4,3.96
2017,8,1.4
993,25,3.14
2238,31,1.96
1552,18,2.56
2560,10,2.36
343,31,2.93
715,36,4.14
1710,20,1.7
2728,27,3.36
1058,14,2.49
471,36,4.09
741,12,2.16
513,38,3.06
1139,18,4.53
2193,7,2.99
559,32,2.8
792,33,2.19
1202,32,2.53
1749,39,3.24
360,11,4.3
285,18,2.9
2813,3,2.39
2632,0,2.68
1758,23,3.24
2775,34,2.08
1384,21,2.87
1523,7,2.03
1165,11,2.67
1692,21,2.77
1246,34,1.81
1413,11,2.47
1354,11,3.15
743,39,3.96
1417,26,3.47
2702,37,1.84
358,33,2.48
1953,35,3.6
2635,11,3.96
40,7,2.77
2950,32,2.48
2321,2,2.38
2877,22,3.89
2671,26,1.83
458,2,2.82
1969,4,2.28
2282,5,3.52
197,14,3.95
1875,29,3.22
1735,8,3.92
2584,13,2.15
938,16,3.34
2195,31,4.01
2622,5,1.98
30,12,2.94
2155,8,4.09
1702,3,2.8
390,30,3.29
2927,27,2.69
2454,32,3.05
1145,39,2.47
2632,37,3.39
347,3,3.31
2845,33,2.53
119,10,3.06
520,0,2.4
1239,27,4.29
2781,37,3.79
2128,23,2.79
2467,32,2.86
584,31,1.96
2760,2,3.42
1709,26,3.23
1313,30,2.32
2282,18,3.7
2309,34,1.5
1982,29,3.53
2981,34,2.11
2705,3,2.64
1046,20,4.3
2126,22,3.14
742,26,1.5
672,11,1.97
1772,34,4.12
1686,25,3.14
2078,17,3.15
2486,10,3.1
1697,25,4.59
63,7,2.46
1454,10,2.13
157,20,3.97
2617,20,2.68
2991,32,2.99
777,5,2.49
2302,17,2.82
1904,24,2.14
2921,34,3.3
1351,10,3.66
2247,32,2.92
2929,35,2.32
1339,3,3.48
6,17,1.96
1280,16,4.68
1903,20,2.77
821,8,1.98
1344,33,3.5
2024,33,2.27
2296,3,3.32
4,2,3.75
2561,13,1.55
2886,1,3.7
2554,20,3.09
31,27,2.52
1857,1,3.77
1653,8,2.2
1299,23,4.1
709,26,4.77
886,9,3.07
1201,29,3.66
1980,13,3.12
748,20,1.72
2127,30,1.85
2291,34,2.69
501,8,1.5
205,4,2.64
1484,21,2.92
1407,39,3.33
2771,20,3.23
333,35,3.04
2651,34,2.67
166,16,2.15
2209,7,3.16
6,28,4.1
2253,32,4.3
532,17,3.78
1701,15,2.18
2093,38,2.79
457,23,2.97
227,10,3.99
2047,33,3.66
2100,11,2.7
1743,32,2.12
471,31,2.05
897,18,2.86
1321,1,1.86
2662,21,3.16
2560,18,3.63
2834,38,3.29
1665,20,3.28
1526,26,2.27
1226,37,2.66
2463,29,2.93
2662,10,3.62
1446,19,3.41
2568,22,3.62
674,3,3.35
1097,17,2.61
2393,15,3.1
2823,9,3.21
2633,37,3.19
1233,18,4.29
2928,1,2.56
898,33,2.9
1963,30,2.43
848,8,2.91
1967,32,2.44
2773,29,3.34
2705,34,4.18
2659,2,2.59
2995,1,2.95
2228,24,2.26
647,39,3.01
438,14,4.09
1501,32,3.91
2443,8,4.12
1726,4,3.07
1566,23,2.92
2642,14,1.97
2105,29,2.42
1744,3,3.8
326,15,2.91
322,2,3.08
2231,13,1.72
2283,9,2.76
2667,26,3.85
1210,2,2.28
266,34,1.9
842,14,1.3
329,31,2.09
683,20,2.31
2072,9,3.29
1285,27,3.43
1379,23,3.1
2244,19,1.69
2659,26,1.95
1912,34,1.84
1357,0,3.85
2661,32,2.81
1888,12,2.53
1979,2,3.44
632,13,2.18
321,37,3.81
1471,15,2.58
1401,35,2.1
203,30,1.8
2225,35,3.55
627,36,4.7
1869,30,2.31
2080,21,2.17
2994,2,2.33
727,16,2.28
954,32,2.9
2868,17,3.13
2839,8,3.2
2291,37,3.14
1822,31,1.75
70,16,3.52
1095,0,3.51
1647,7,3.06
158,36,2.43
549,37,3.91
1840,4,3.29
1952,17,2.56
2374,5,3.21
1059,38,2.55
2508,26,2.72
2464,1,1.86
2619,36,1.42
886,21,2.56
511,0,3.28
368,15,3.03
2960,31,4.56
1911,5,3.56
883,19,2.21
2255,14,1.95
2626,25,3.01
1798,2,3.42
1294,37,3.47
669,33,2.37
2154,4,2.61
666,3,2.53
260,16,2.36
1509,9,1.52
313,2,3.39
2679,2,2.22
1845,8,3.52
2585,0,3.79
1534,37,2.53
1501,34,3.09
674,0,1.94
1424,14,2.36
2021,11,3.06
2398,2,2.51
2263,38,3.81
1407,13,1.51
1148,22,3.18
1692,33,3.24
1729,39,2.29
328,26,3.31
1589,14,2.48
2895,9,4.12
98,1,2.09
659,9,3.46
2348,5,2.39
2078,21,3.02
1098,27,2.37
2220,39,2.7
1018,20,4.08
923,38,2.98
2132,32,3.34
1609,8,2.37
1314,6,2.97
639,6,1.8
85,5,3.32
1278,18,2.91
2712,16,3.96
1848,37,4.51
519,14,2.32
1331,33,3.64
184,21,4.6
973,4,2.03
2389,22,3.88
227,13,2.88
837,37,4.55
2312,26,2.87
2498,4,3.44
1275,35,2.16
170,1,3.33
566,7,4.45
1936,26,3.63
2180,22,2.4
827,11,3.68
606,23,3.9
350,5,1.63
99,31,1.43
1770,13,2.56
1805,39,2.18
1061,21,2.21
75,39,1.66
2106,4,2.96
402,36,3.93
188,18,3.06
139,17,2.59
143,31,2.8
108,3,2.26
221,34,1.75
145,37,3.44
2906,34,3.02
510,14,3.03
2424,1,2.47
5,14,2.89
388,17,3.61
2616,9,3.99
1758,2,2.3
1896,5,3.8
560,31,3.62
1840,18,3.7
1772,7,2.69
1784,10,2.13
365,5,3.29
417,22,1.58
1636,5,2.09
2069,8,3.53
2662,9,2.5
517,4,3.01
1221,32,4.45
661,4,4.53
330,1,3.36
378,21,3.34
160,37,3.03
658,11,4.16
2402,33,2.0
1264,8,3.12
79,16,2.9
2200,31,2.74
2565,4,4.05
2431,19,2.8
693,30,2.31
2038,33,3.26
2400,23,2.39
1225,21,1.73
951,6,2.62
2181,36,3.87
1989,28,2.61
2682,8,4.74
2217,28,2.96
866,22,3.07
